DateTime,Equity,DrawdownPercent,Regime
2025-01-18 03:45:00,96757.44,3.24,TRENDING
2025-01-18 04:00:00,96757.44,3.24,TRENDING
2025-01-18 04:15:00,96757.44,3.24,TRENDING
2025-01-18 04:30:00,96757.44,3.24,TRENDING
2025-01-18 04:45:00,96757.44,3.24,TRENDING
2025-01-18 05:00:00,96757.44,3.24,TRENDING
2025-01-18 05:15:00,96757.44,3.24,TRENDING
2025-01-18 05:30:00,96757.44,3.24,TRENDING
2025-01-18 05:45:00,96757.44,3.24,TRENDING
2025-01-18 06:00:00,96757.44,3.24,TRENDING
2025-01-18 06:15:00,96757.44,3.24,TRENDING
2025-01-18 06:30:00,96757.44,3.24,TRENDING
2025-01-18 06:45:00,96757.44,3.24,TRENDING
2025-01-18 07:00:00,96757.44,3.24,TRENDING
2025-01-18 07:15:00,96757.44,3.24,TRENDING
2025-01-18 07:30:00,96757.44,3.24,TRENDING
2025-01-18 07:45:00,96757.44,3.24,TRENDING
2025-01-18 08:00:00,96757.44,3.24,TRENDING
2025-01-18 08:15:00,96757.44,3.24,TRENDING
2025-01-18 08:30:00,96757.44,3.24,TRENDING
2025-01-18 08:45:00,96757.44,3.24,TRENDING
2025-01-18 09:00:00,96757.44,3.24,TRENDING
2025-01-18 09:15:00,96757.44,3.24,TRENDING
2025-01-18 09:30:00,96757.44,3.24,TRENDING
2025-01-18 09:45:00,96757.44,3.24,TRENDING
2025-01-18 10:00:00,96757.44,3.24,TRENDING
2025-01-18 10:15:00,96757.44,3.24,TRENDING
2025-01-18 10:30:00,96757.44,3.24,TRENDING
2025-01-18 10:45:00,96757.44,3.24,TRENDING
2025-01-18 11:00:00,96757.44,3.24,TRENDING
2025-01-18 11:15:00,96757.44,3.24,TRENDING
2025-01-18 11:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 11:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 12:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 12:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 12:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 12:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 13:00:00,96757.44,3.24,TRENDING
2025-01-18 13:15:00,96757.44,3.24,TRENDING
2025-01-18 13:30:00,96757.44,3.24,TRENDING
2025-01-18 13:45:00,96757.44,3.24,TRENDING
2025-01-18 14:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 14:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 14:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 14:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 15:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 15:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 15:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 15:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 16:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 16:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 16:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 16:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 17:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 17:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 17:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 17:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 18:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 18:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 18:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 18:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 19:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 19:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 19:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 19:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 20:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 20:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 20:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 20:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 21:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 21:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 21:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 21:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 22:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 22:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 22:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 22:45:00,96757.44,3.24,TRANSITIONING
2025-01-18 23:00:00,96757.44,3.24,TRANSITIONING
2025-01-18 23:15:00,96757.44,3.24,TRANSITIONING
2025-01-18 23:30:00,96757.44,3.24,TRANSITIONING
2025-01-18 23:45:00,96757.44,3.24,TRANSITIONING
2025-01-19 00:00:00,96757.44,3.24,TRANSITIONING
2025-01-19 00:15:00,96757.44,3.24,TRANSITIONING
2025-01-19 00:30:00,96757.44,3.24,TRANSITIONING
2025-01-19 00:45:00,96757.44,3.24,TRANSITIONING
2025-01-19 01:00:00,96757.44,3.24,TRANSITIONING
2025-01-19 01:15:00,96757.44,3.24,TRENDING
2025-01-19 01:30:00,96757.44,3.24,TRENDING
2025-01-19 01:45:00,96757.44,3.24,TRENDING
2025-01-19 02:00:00,96757.44,3.24,TRENDING
2025-01-19 02:15:00,96757.44,3.24,TRENDING
2025-01-19 02:30:00,96757.44,3.24,TRENDING
2025-01-19 02:45:00,96757.44,3.24,TRENDING
2025-01-19 03:00:00,96757.44,3.24,TRENDING
2025-01-19 03:15:00,96757.44,3.24,TRENDING
2025-01-19 03:30:00,96757.44,3.24,TRENDING
2025-01-19 03:45:00,96757.44,3.24,TRENDING
2025-01-19 04:00:00,96757.44,3.24,TRENDING
2025-01-19 04:15:00,96757.44,3.24,TRANSITIONING
2025-01-19 04:30:00,96757.44,3.24,TRANSITIONING
2025-01-19 04:45:00,96757.44,3.24,TRANSITIONING
2025-01-19 05:00:00,96757.44,3.24,TRENDING
2025-01-19 05:15:00,96757.44,3.24,TRENDING
2025-01-19 05:30:00,96757.44,3.24,TRENDING
2025-01-19 05:45:00,96757.44,3.24,TRENDING
2025-01-19 06:00:00,96757.44,3.24,TRENDING
2025-01-19 06:15:00,96757.44,3.24,TRENDING
2025-01-19 06:30:00,96757.44,3.24,TRENDING
2025-01-19 06:45:00,96757.44,3.24,TRENDING
2025-01-19 07:00:00,96757.44,3.24,TRENDING
2025-01-19 07:15:00,96757.44,3.24,TRENDING
2025-01-19 07:30:00,96757.44,3.24,TRENDING
2025-01-19 07:45:00,96757.44,3.24,TRENDING
2025-01-19 08:00:00,96757.44,3.24,TRENDING
2025-01-19 08:15:00,96757.44,3.24,TRENDING
2025-01-19 08:30:00,96757.44,3.24,TRENDING
2025-01-19 08:45:00,96757.44,3.24,TRENDING
2025-01-19 09:00:00,96757.44,3.24,TRENDING
2025-01-19 09:15:00,96757.44,3.24,TRENDING
2025-01-19 09:30:00,96757.44,3.24,TRENDING
2025-01-19 09:45:00,96757.44,3.24,TRENDING
2025-01-19 10:00:00,96757.44,3.24,TRENDING
2025-01-19 10:15:00,96757.44,3.24,TRENDING
2025-01-19 10:30:00,96757.44,3.24,TRENDING
2025-01-19 10:45:00,96757.44,3.24,TRENDING
2025-01-19 11:00:00,96757.44,3.24,TRENDING
2025-01-19 11:15:00,96757.44,3.24,TRENDING
2025-01-19 11:30:00,96757.44,3.24,TRENDING
2025-01-19 11:45:00,96757.44,3.24,TRENDING
2025-01-19 12:00:00,96757.44,3.24,TRENDING
2025-01-19 12:15:00,96757.44,3.24,TRENDING
2025-01-19 12:30:00,96757.44,3.24,TRENDING
2025-01-19 12:45:00,96757.44,3.24,TRENDING
2025-01-19 13:00:00,96757.44,3.24,TRENDING
2025-01-19 13:15:00,96757.44,3.24,TRENDING
2025-01-19 13:30:00,96757.44,3.24,TRENDING
2025-01-19 13:45:00,96757.44,3.24,TRANSITIONING
2025-01-19 14:00:00,96757.44,3.24,TRENDING
2025-01-19 14:15:00,96757.44,3.24,TRENDING
2025-01-19 14:30:00,96757.44,3.24,TRENDING
2025-01-19 14:45:00,96757.44,3.24,TRENDING
2025-01-19 15:00:00,96757.44,3.24,TRENDING
2025-01-19 15:15:00,96757.44,3.24,TRENDING
2025-01-19 15:30:00,96757.44,3.24,TRENDING
2025-01-19 15:45:00,96757.44,3.24,TRENDING
2025-01-19 16:00:00,96757.44,3.24,TRENDING
2025-01-19 16:15:00,96757.44,3.24,TRENDING
2025-01-19 16:30:00,96757.44,3.24,TRENDING
2025-01-19 16:45:00,96757.44,3.24,TRENDING
2025-01-19 17:00:00,96757.44,3.24,TRENDING
2025-01-19 17:15:00,96757.44,3.24,TRENDING
2025-01-19 17:30:00,96757.44,3.24,TRENDING
2025-01-19 17:45:00,96757.44,3.24,TRENDING
2025-01-19 18:00:00,96757.44,3.24,TRENDING
2025-01-19 18:15:00,96757.44,3.24,TRENDING
2025-01-19 18:30:00,96757.44,3.24,TRENDING
2025-01-19 18:45:00,96757.44,3.24,TRENDING
2025-01-19 19:00:00,96757.44,3.24,TRANSITIONING
2025-01-19 19:15:00,96757.44,3.24,TRANSITIONING
2025-01-19 19:30:00,96757.44,3.24,TRANSITIONING
2025-01-19 19:45:00,96757.44,3.24,TRANSITIONING
2025-01-19 20:00:00,96757.44,3.24,TRANSITIONING
2025-01-19 20:15:00,96757.44,3.24,TRANSITIONING
2025-01-19 20:30:00,96757.44,3.24,TRANSITIONING
2025-01-19 20:45:00,96757.44,3.24,TRANSITIONING
2025-01-19 21:00:00,96757.44,3.24,TRANSITIONING
2025-01-19 21:15:00,96757.44,3.24,TRANSITIONING
2025-01-19 21:30:00,96757.44,3.24,TRANSITIONING
2025-01-19 21:45:00,96757.44,3.24,TRENDING
2025-01-19 22:00:00,96757.44,3.24,TRENDING
2025-01-19 22:15:00,96757.44,3.24,TRENDING
2025-01-19 22:30:00,96757.44,3.24,TRENDING
2025-01-19 22:45:00,96757.44,3.24,TRENDING
2025-01-19 23:00:00,96757.44,3.24,TRENDING
2025-01-19 23:15:00,96757.44,3.24,TRENDING
2025-01-19 23:30:00,96757.44,3.24,TRENDING
2025-01-19 23:45:00,96757.44,3.24,TRENDING
2025-01-20 00:00:00,96757.44,3.24,TRENDING
2025-01-20 00:15:00,96757.44,3.24,TRENDING
2025-01-20 00:30:00,96757.44,3.24,TRENDING
2025-01-20 00:45:00,96757.44,3.24,TRENDING
2025-01-20 01:00:00,96757.44,3.24,TRENDING
2025-01-20 01:15:00,96757.44,3.24,TRENDING
2025-01-20 01:30:00,96757.44,3.24,TRENDING
2025-01-20 01:45:00,96757.44,3.24,TRENDING
2025-01-20 02:00:00,96757.44,3.24,TRENDING
2025-01-20 02:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 02:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 02:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 03:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 03:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 03:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 03:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 04:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 04:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 04:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 04:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 05:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 05:15:00,96757.44,3.24,TRENDING
2025-01-20 05:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 05:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 06:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 06:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 06:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 06:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 07:00:00,96757.44,3.24,TRENDING
2025-01-20 07:15:00,96757.44,3.24,TRENDING
2025-01-20 07:30:00,96757.44,3.24,TRENDING
2025-01-20 07:45:00,96757.44,3.24,TRENDING
2025-01-20 08:00:00,96757.44,3.24,TRENDING
2025-01-20 08:15:00,96757.44,3.24,TRENDING
2025-01-20 08:30:00,96757.44,3.24,TRENDING
2025-01-20 08:45:00,96757.44,3.24,TRENDING
2025-01-20 09:00:00,96757.44,3.24,TRENDING
2025-01-20 09:15:00,96757.44,3.24,TRENDING
2025-01-20 09:30:00,96757.44,3.24,TRENDING
2025-01-20 09:45:00,96757.44,3.24,TRENDING
2025-01-20 10:00:00,96757.44,3.24,TRENDING
2025-01-20 10:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 10:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 10:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 11:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 11:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 11:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 11:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 12:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 12:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 12:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 12:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 13:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 13:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 13:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 13:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 14:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 14:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 14:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 14:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 15:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 15:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 15:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 15:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 16:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 16:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 16:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 16:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 17:00:00,96757.44,3.24,RANGING
2025-01-20 17:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 17:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 17:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 18:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 18:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 18:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 18:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 19:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 19:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 19:30:00,96757.44,3.24,TRENDING
2025-01-20 19:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 20:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 20:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 20:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 20:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 21:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 21:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 21:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 21:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 22:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 22:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 22:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 22:45:00,96757.44,3.24,TRANSITIONING
2025-01-20 23:00:00,96757.44,3.24,TRANSITIONING
2025-01-20 23:15:00,96757.44,3.24,TRANSITIONING
2025-01-20 23:30:00,96757.44,3.24,TRANSITIONING
2025-01-20 23:45:00,96757.44,3.24,TRANSITIONING
2025-01-21 00:00:00,96757.44,3.24,TRANSITIONING
2025-01-21 00:15:00,96757.44,3.24,TRANSITIONING
2025-01-21 00:30:00,96757.44,3.24,TRANSITIONING
2025-01-21 00:45:00,96757.44,3.24,TRANSITIONING
2025-01-21 01:00:00,96757.44,3.24,TRANSITIONING
2025-01-21 01:15:00,96757.44,3.24,TRANSITIONING
2025-01-21 01:30:00,96757.44,3.24,TRENDING
2025-01-21 01:45:00,96520.45,3.48,TRENDING
2025-01-21 02:00:00,96395.14,3.60,TRENDING
2025-01-21 02:15:00,96235.24,3.76,TRANSITIONING
2025-01-21 02:30:00,96344.55,3.66,TRANSITIONING
2025-01-21 02:45:00,96497.17,3.50,TRANSITIONING
2025-01-21 03:00:00,96334.49,3.67,TRANSITIONING
2025-01-21 03:15:00,96352.22,3.65,TRANSITIONING
2025-01-21 03:30:00,96322.23,3.68,TRANSITIONING
2025-01-21 03:45:00,96299.62,3.70,TRANSITIONING
2025-01-21 04:00:00,96281.90,3.72,TRANSITIONING
2025-01-21 04:15:00,96437.48,3.56,TRANSITIONING
2025-01-21 04:30:00,96371.19,3.63,TRANSITIONING
2025-01-21 04:45:00,96567.68,3.43,TRANSITIONING
2025-01-21 05:00:00,96433.94,3.57,TRANSITIONING
2025-01-21 05:15:00,96421.39,3.58,TRANSITIONING
2025-01-21 05:30:00,96499.27,3.50,TRANSITIONING
2025-01-21 05:45:00,96586.65,3.41,TRANSITIONING
2025-01-21 06:00:00,96642.31,3.36,TRANSITIONING
2025-01-21 06:15:00,96433.75,3.57,TRANSITIONING
2025-01-21 06:30:00,96507.32,3.49,TRANSITIONING
2025-01-21 06:45:00,96704.87,3.30,TRANSITIONING
2025-01-21 07:00:00,96483.66,3.52,TRANSITIONING
2025-01-21 07:15:00,96413.63,3.59,TRANSITIONING
2025-01-21 07:30:00,96329.99,3.67,TRANSITIONING
2025-01-21 07:45:00,96313.80,3.69,TRANSITIONING
2025-01-21 08:00:00,96360.65,3.64,TRANSITIONING
2025-01-21 08:15:00,96311.50,3.69,TRANSITIONING
2025-01-21 08:30:00,96326.16,3.67,TRANSITIONING
2025-01-21 08:45:00,96469.67,3.53,TRANSITIONING
2025-01-21 09:00:00,96367.74,3.63,TRANSITIONING
2025-01-21 09:15:00,96289.08,3.71,TRANSITIONING
2025-01-21 09:30:00,96266.09,3.73,TRANSITIONING
2025-01-21 09:45:00,96283.43,3.72,TRANSITIONING
2025-01-21 10:00:00,96152.47,3.85,TRANSITIONING
2025-01-21 10:15:00,96108.68,3.89,TRANSITIONING
2025-01-21 10:30:00,95986.44,4.01,TRANSITIONING
2025-01-21 10:45:00,96027.83,3.97,RANGING
2025-01-21 11:00:00,95531.97,4.47,RANGING
2025-01-21 11:15:00,95369.53,4.63,TRANSITIONING
2025-01-21 11:30:00,95335.84,4.66,TRANSITIONING
2025-01-21 11:45:00,95596.90,4.40,TRANSITIONING
2025-01-21 12:00:00,95456.96,4.54,TRANSITIONING
2025-01-21 12:15:00,95541.67,4.46,TRANSITIONING
2025-01-21 12:30:00,95185.25,4.81,TRANSITIONING
2025-01-21 12:45:00,95390.83,4.61,TRANSITIONING
2025-01-21 13:00:00,95401.48,4.60,TRANSITIONING
2025-01-21 13:15:00,95541.42,4.46,TRANSITIONING
2025-01-21 13:30:00,95589.72,4.41,TRANSITIONING
2025-01-21 13:45:00,95486.19,4.51,TRANSITIONING
2025-01-21 14:00:00,95351.94,4.65,TRANSITIONING
2025-01-21 14:15:00,95265.00,4.73,TRANSITIONING
2025-01-21 14:30:00,94762.20,5.24,TRANSITIONING
2025-01-21 14:45:00,95516.16,4.48,TRANSITIONING
2025-01-21 15:00:00,95849.05,4.15,TRANSITIONING
2025-01-21 15:15:00,96207.45,3.79,TRANSITIONING
2025-01-21 15:30:00,95888.96,4.11,TRANSITIONING
2025-01-21 15:45:00,95868.54,4.13,TRANSITIONING
2025-01-21 16:00:00,95868.54,4.13,TRANSITIONING
2025-01-21 16:15:00,95868.54,4.13,TRANSITIONING
2025-01-21 16:30:00,95868.54,4.13,TRANSITIONING
2025-01-21 16:45:00,95868.54,4.13,TRANSITIONING
2025-01-21 17:00:00,95868.54,4.13,RANGING
2025-01-21 17:15:00,95868.54,4.13,RANGING
2025-01-21 17:30:00,95868.54,4.13,RANGING
2025-01-21 17:45:00,95868.54,4.13,RANGING
2025-01-21 18:00:00,95868.54,4.13,RANGING
2025-01-21 18:15:00,95868.54,4.13,RANGING
2025-01-21 18:30:00,95868.54,4.13,TRANSITIONING
2025-01-21 18:45:00,95868.54,4.13,TRANSITIONING
2025-01-21 19:00:00,95868.54,4.13,TRENDING
2025-01-21 19:15:00,95868.54,4.13,TRENDING
2025-01-21 19:30:00,95868.54,4.13,TRENDING
2025-01-21 19:45:00,95868.54,4.13,TRENDING
2025-01-21 20:00:00,95868.54,4.13,TRENDING
2025-01-21 20:15:00,95868.54,4.13,TRANSITIONING
2025-01-21 20:30:00,95868.54,4.13,TRANSITIONING
2025-01-21 20:45:00,95868.54,4.13,TRANSITIONING
2025-01-21 21:00:00,95868.54,4.13,TRANSITIONING
2025-01-21 21:15:00,95868.54,4.13,TRANSITIONING
2025-01-21 21:30:00,95868.54,4.13,TRANSITIONING
2025-01-21 21:45:00,95868.54,4.13,TRANSITIONING
2025-01-21 22:00:00,95868.54,4.13,TRANSITIONING
2025-01-21 22:15:00,95868.54,4.13,TRANSITIONING
2025-01-21 22:30:00,95868.54,4.13,TRANSITIONING
2025-01-21 22:45:00,95868.54,4.13,RANGING
2025-01-21 23:00:00,95868.54,4.13,RANGING
2025-01-21 23:15:00,95868.54,4.13,RANGING
2025-01-21 23:30:00,95868.54,4.13,RANGING
2025-01-21 23:45:00,95868.54,4.13,RANGING
2025-01-22 00:00:00,95868.54,4.13,RANGING
2025-01-22 00:15:00,95868.54,4.13,RANGING
2025-01-22 00:30:00,95868.54,4.13,RANGING
2025-01-22 00:45:00,95868.54,4.13,RANGING
2025-01-22 01:00:00,95868.54,4.13,RANGING
2025-01-22 01:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 01:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 01:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 02:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 02:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 02:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 02:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 03:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 03:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 03:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 03:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 04:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 04:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 04:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 04:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 05:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 05:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 05:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 05:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 06:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 06:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 06:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 06:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 07:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 07:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 07:30:00,95868.54,4.13,TRENDING
2025-01-22 07:45:00,95868.54,4.13,TRENDING
2025-01-22 08:00:00,95868.54,4.13,TRENDING
2025-01-22 08:15:00,95868.54,4.13,TRENDING
2025-01-22 08:30:00,95868.54,4.13,TRENDING
2025-01-22 08:45:00,95868.54,4.13,TRENDING
2025-01-22 09:00:00,95868.54,4.13,TRENDING
2025-01-22 09:15:00,95868.54,4.13,TRENDING
2025-01-22 09:30:00,95868.54,4.13,TRENDING
2025-01-22 09:45:00,95868.54,4.13,TRENDING
2025-01-22 10:00:00,95868.54,4.13,TRENDING
2025-01-22 10:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 10:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 10:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 11:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 11:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 11:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 11:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 12:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 12:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 12:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 12:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 13:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 13:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 13:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 13:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 14:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 14:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 14:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 14:45:00,95868.54,4.13,TRENDING
2025-01-22 15:00:00,95868.54,4.13,TRENDING
2025-01-22 15:15:00,95868.54,4.13,TRENDING
2025-01-22 15:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 15:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 16:00:00,95868.54,4.13,TRANSITIONING
2025-01-22 16:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 16:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 16:45:00,95868.54,4.13,TRENDING
2025-01-22 17:00:00,95868.54,4.13,TRENDING
2025-01-22 17:15:00,95868.54,4.13,TRENDING
2025-01-22 17:30:00,95868.54,4.13,TRENDING
2025-01-22 17:45:00,95868.54,4.13,TRENDING
2025-01-22 18:00:00,95868.54,4.13,TRENDING
2025-01-22 18:15:00,95868.54,4.13,TRANSITIONING
2025-01-22 18:30:00,95868.54,4.13,TRANSITIONING
2025-01-22 18:45:00,95868.54,4.13,TRANSITIONING
2025-01-22 19:00:00,95868.54,4.13,TRENDING
2025-01-22 19:15:00,95520.92,4.48,TRENDING
2025-01-22 19:30:00,95306.36,4.69,TRANSITIONING
2025-01-22 19:45:00,95265.02,4.73,TRANSITIONING
2025-01-22 20:00:00,95484.44,4.52,TRANSITIONING
2025-01-22 20:15:00,95410.94,4.59,TRANSITIONING
2025-01-22 20:30:00,95228.00,4.77,TRANSITIONING
2025-01-22 20:45:00,95410.67,4.59,TRANSITIONING
2025-01-22 21:00:00,95647.11,4.35,TRANSITIONING
2025-01-22 21:15:00,95853.55,4.15,TRANSITIONING
2025-01-22 21:30:00,95719.80,4.28,TRANSITIONING
2025-01-22 21:45:00,95589.82,4.41,TRANSITIONING
2025-01-22 22:00:00,95568.20,4.43,TRANSITIONING
2025-01-22 22:15:00,95606.04,4.39,TRANSITIONING
2025-01-22 22:30:00,95791.67,4.21,TRANSITIONING
2025-01-22 22:45:00,95586.58,4.41,TRANSITIONING
2025-01-22 23:00:00,96145.66,3.85,TRANSITIONING
2025-01-22 23:15:00,96165.11,3.83,TRANSITIONING
2025-01-22 23:30:00,96067.57,3.93,TRANSITIONING
2025-01-22 23:45:00,95938.67,4.06,TRANSITIONING
2025-01-23 00:00:00,96011.63,3.99,TRANSITIONING
2025-01-23 00:15:00,95802.48,4.20,TRANSITIONING
2025-01-23 00:30:00,95681.43,4.32,TRANSITIONING
2025-01-23 00:45:00,95768.71,4.23,TRANSITIONING
