Entry_Time,Exit_Time,Direction,Entry_Price,Exit_Price,Size,Gross_PnL,Commission,Net_PnL,Exit_Reason,Candles_Held,Partial
2025-02-27 19:45:00,2025-02-27 20:15:00,SHORT,2289.77,2264.5560714285716,67.98314319765511,0.7486001286796763,0.06798314319765511,0.6806169854820212,TP1,2,Yes
2025-02-28 01:30:00,2025-02-28 01:45:00,SHORT,2261.37,2237.988214285714,54.98294612376488,0.568504695917073,0.054982946123764885,0.5135217497933081,TP1,1,Yes
2025-02-28 01:45:00,2025-02-28 02:00:00,SHORT,2219.34,2188.397142857143,41.547726306252706,0.5792737298948795,0.041547726306252704,0.5377260035886268,TP1,1,Yes
2025-03-03 06:45:00,2025-03-03 07:00:00,SHORT,2387.64,2366.110714285714,39.80970405308076,0.3589630315960272,0.039809704053080756,0.31915332754294645,TP1,1,Yes
2025-03-03 14:45:00,2025-03-03 15:00:00,SHORT,2326.45,2298.457857142857,76.54620186706619,0.9210136550687159,0.07654620186706619,0.8444674532016497,TP1,1,Yes
2025-03-03 18:30:00,2025-03-03 19:15:00,SHORT,2211.05,2171.5378571428573,43.38329472105928,0.7752728064186816,0.04338329472105928,0.7318895116976223,TP1,3,Yes
2025-03-04 13:30:00,2025-03-04 13:45:00,SHORT,2058.65,2070.463,169.2944382060726,-0.9714498329139741,0.16929443820607262,-1.1407442711200468,Stop Loss,1,No
2025-03-04 15:30:00,2025-03-04 15:45:00,SHORT,2052.7,2077.3824999999997,81.02301998171001,-0.9742537588047686,0.08102301998171,-1.0552767787864785,Stop Loss,1,No
2025-03-06 13:00:00,2025-03-06 14:00:00,SHORT,2266.61,2249.0632142857144,122.11203364063768,0.9453208480629325,0.12211203364063768,0.8232088144222948,TP1,4,Yes
2025-03-06 13:45:00,2025-03-06 14:00:00,SHORT,2252.96,2245.29,218.84726774919216,0.7450458701602868,0.21884726774919216,0.5261986024110946,RSI Extreme (<15),1,No
2025-03-11 00:30:00,2025-03-11 01:00:00,SHORT,1831.16,1797.7957142857144,38.53277711691267,0.7020787834452271,0.03853277711691267,0.6635460063283144,TP1,2,Yes
2025-03-11 00:45:00,2025-03-11 01:00:00,SHORT,1813.78,1779.0871428571427,37.057140735865545,0.7088059685695846,0.037057140735865544,0.671748827833719,TP1,1,Yes
2025-03-11 13:15:00,2025-03-11 13:30:00,SHORT,1871.81,1882.2045,192.39754932570736,-1.068418443360216,0.19239754932570735,-1.2608159926859233,Stop Loss,1,No
2025-03-11 14:15:00,2025-03-11 14:45:00,SHORT,1889.68,1848.559642857143,52.10790239898757,1.1338933346447588,0.05210790239898757,1.0817854322457712,TP1,2,Yes
2025-03-11 14:45:00,2025-03-11 15:00:00,SHORT,1852.51,1873.786,93.99651154922586,-1.079546010397426,0.09399651154922586,-1.1735425219466518,Stop Loss,1,No
2025-03-20 15:45:00,2025-03-20 16:45:00,SHORT,1973.9,1955.0707142857143,113.79568504072913,1.0855116605120654,0.11379568504072912,0.9717159754713363,TP1,4,Yes
2025-03-28 12:45:00,2025-03-28 13:30:00,SHORT,1889.36,1899.259,80.81068905188673,-0.42339470028191345,0.08081068905188672,-0.5042053893338002,Stop Loss,3,No
2025-04-02 22:15:00,2025-04-02 22:45:00,SHORT,1836.21,1797.8807142857142,33.54142620501346,0.7001480812524675,0.03354142620501346,0.6666066550474541,TP1,2,Yes
2025-04-03 10:45:00,2025-04-03 12:45:00,SHORT,1798.19,1784.515357142857,156.6923369428428,1.1915936281174342,0.1566923369428428,1.0349012911745914,TP1,8,Yes
2025-04-07 03:45:00,2025-04-07 04:00:00,SHORT,1527.2,1541.3500000000001,56.533762843266764,-0.5238035255580342,0.05653376284326676,-0.5803372884013009,Stop Loss,1,No
2025-04-08 14:45:00,2025-04-08 15:15:00,SHORT,1546.35,1523.6271428571426,94.29789176240901,1.3856614113168668,0.094297891762409,1.2913635195544577,TP1,2,Yes
2025-04-08 15:00:00,2025-04-08 16:45:00,SHORT,1530.34,1506.6625,90.49585060587938,1.4001565029475216,0.09049585060587939,1.309660652341642,TP1,7,Yes
2025-04-10 07:45:00,2025-04-10 08:00:00,SHORT,1591.3,1597.8575,121.9927114361103,-0.5027130052424481,0.1219927114361103,-0.6247057166785585,Stop Loss,1,No
2025-04-10 13:45:00,2025-04-10 14:00:00,SHORT,1564.21,1576.2820000000002,165.66470336848093,-1.2785395177529366,0.16566470336848094,-1.4442042211214177,Stop Loss,1,No
2025-04-10 15:15:00,2025-04-10 15:45:00,SHORT,1543.19,1511.84,68.34838545225051,1.3885016646868258,0.06834838545225051,1.3201532792345754,TP1,2,Yes
2025-04-11 01:00:00,2025-04-11 01:15:00,SHORT,1507.4,1513.4810000000002,197.32597873021186,-0.7960324244782037,0.19732597873021185,-0.9933584032084155,Stop Loss,1,No
2025-04-15 14:00:00,2025-04-15 14:15:00,SHORT,1628.25,1635.515,275.27556145944413,-1.2282370360834571,0.27527556145944415,-1.5035125975429013,Stop Loss,1,No
2025-04-15 14:30:00,2025-04-15 14:45:00,SHORT,1611.67,1620.4565,227.6041803898411,-1.2408521167455642,0.22760418038984112,-1.4684562971354054,Stop Loss,1,No
2025-04-15 21:00:00,2025-04-15 21:45:00,SHORT,1594.39,1600.8355000000001,186.15894678404143,-0.7525683750503616,0.18615894678404143,-0.938727321834403,Stop Loss,3,No
2025-04-16 05:30:00,2025-04-16 05:45:00,SHORT,1565.67,1572.153,123.38681781222822,-0.5109101789500143,0.12338681781222822,-0.6342969967622426,Stop Loss,1,No
2025-04-16 18:00:00,2025-04-16 18:15:00,SHORT,1545.02,1556.7884999999999,135.9410582408005,-1.0354703135926056,0.1359410582408005,-1.171411371833406,Stop Loss,1,No
2025-04-21 17:00:00,2025-04-21 18:00:00,SHORT,1588.88,1577.72,180.76864562671736,1.2696856182935026,0.18076864562671735,1.088916972666785,RSI Extreme (<15),4,No
2025-04-21 17:15:00,2025-04-21 18:00:00,SHORT,1582.99,1577.72,175.64789939034654,0.58475696611294,0.17564789939034653,0.4091090667225935,RSI Extreme (<15),3,No
2025-04-23 15:30:00,2025-04-23 15:45:00,SHORT,1765.71,1779.008,150.38197763580067,-1.1325639763046464,0.15038197763580066,-1.282945953940447,Stop Loss,1,No
2025-04-24 03:00:00,2025-04-24 03:15:00,SHORT,1778.4,1784.865,123.72791188628294,-0.4497868591682462,0.12372791188628295,-0.5735147710545291,Stop Loss,1,No
2025-04-24 04:00:00,2025-04-24 05:15:00,SHORT,1767.3,1774.607,109.46980529834286,-0.45260898959712165,0.10946980529834287,-0.5620787948954645,Stop Loss,5,No
2025-04-24 04:15:00,2025-04-24 05:15:00,SHORT,1767.03,1774.556,106.28427178258899,-0.4526778998861207,0.106284271782589,-0.5589621716687098,Stop Loss,4,No
2025-04-25 03:00:00,2025-04-25 03:30:00,SHORT,1743.79,1750.6165,117.17366673565338,-0.45870548401524974,0.11717366673565338,-0.5758791507509031,Stop Loss,2,No
2025-05-13 01:45:00,2025-05-13 02:15:00,SHORT,2448.25,2457.772,126.00519222480857,-0.4900730890900108,0.12600519222480858,-0.6160782813148193,Stop Loss,2,No
2025-05-14 08:15:00,2025-05-14 08:45:00,SHORT,2622.8,2633.9345000000003,179.59394844762932,-0.7624252016890916,0.17959394844762933,-0.9420191501367209,Stop Loss,2,No
2025-05-14 13:45:00,2025-05-14 14:00:00,SHORT,2588.98,2601.2095,163.51185107058149,-0.7723768366954024,0.1635118510705815,-0.9358886877659839,Stop Loss,1,No
2025-05-14 14:30:00,2025-05-14 14:45:00,SHORT,2567.83,2581.6144999999997,145.0649519224805,-0.7787306129204022,0.1450649519224805,-0.9237955648428827,Stop Loss,1,No
2025-05-15 06:45:00,2025-05-15 07:00:00,SHORT,2558.08,2567.9294999999997,81.20728577956729,-0.31267636715264274,0.08120728577956729,-0.39388365293221006,Stop Loss,1,No
2025-05-15 07:30:00,2025-05-15 08:00:00,SHORT,2539.73,2515.795357142857,35.80499061674506,0.33742943656024416,0.03580499061674506,0.3016244459434991,TP1,2,Yes
2025-05-15 07:45:00,2025-05-15 08:15:00,SHORT,2530.6,2541.995,70.1928388720967,-0.316070259601494,0.07019283887209671,-0.3862630984735907,Stop Loss,2,No
2025-05-15 14:45:00,2025-05-15 15:15:00,SHORT,2492.03,2507.7225000000003,127.42495476612383,-0.8024045066341143,0.12742495476612384,-0.9298294614002381,Stop Loss,2,No
2025-05-20 19:00:00,2025-05-20 19:15:00,SHORT,2451.71,2463.4195,136.61360309688018,-0.6524739816140203,0.1366136030968802,-0.7890875847109005,Stop Loss,1,No
2025-05-21 17:45:00,2025-05-21 18:00:00,SHORT,2475.2,2498.3925,68.97330029762733,-0.6462763684359768,0.06897330029762734,-0.7152496687336042,Stop Loss,1,No
2025-05-21 18:00:00,2025-05-21 18:15:00,SHORT,2471.5,2496.2665,64.5893150575017,-0.6472390335309032,0.06458931505750169,-0.7118283485884048,Stop Loss,1,No
2025-05-23 11:45:00,2025-05-23 12:00:00,SHORT,2629.42,2608.1360714285715,40.262757749900494,0.3259082459392614,0.04026275774990049,0.28564548818936086,TP1,1,Yes
2025-05-30 12:15:00,2025-05-30 12:30:00,SHORT,2587.59,2597.619,79.75088700404909,-0.30909906351609334,0.07975088700404909,-0.38884995052014243,Stop Loss,1,No
2025-05-30 12:30:00,2025-05-30 12:45:00,SHORT,2593.18,2604.0899999999997,73.31056058299417,-0.3084314301207227,0.07331056058299418,-0.3817419907037169,Stop Loss,1,No
2025-05-30 16:45:00,2025-05-30 18:30:00,SHORT,2551.21,2564.0935,155.20139495911306,-0.7837603223394858,0.15520139495911306,-0.9389617172985989,Stop Loss,7,No
2025-06-03 22:00:00,2025-06-03 22:30:00,SHORT,2588.05,2597.5305000000003,126.54502446331303,-0.46355754503369495,0.12654502446331303,-0.590102569497008,Stop Loss,2,No
2025-06-05 19:30:00,2025-06-05 20:15:00,SHORT,2539.0,2512.617142857143,64.96113623150768,0.6750139334515742,0.06496113623150768,0.6100527972200666,TP1,3,Yes
2025-06-12 20:00:00,2025-06-12 20:45:00,SHORT,2693.13,2669.676428571429,73.074999544598,0.6363858118479377,0.07307499954459801,0.5633108123033397,TP1,3,Yes
2025-06-13 00:15:00,2025-06-13 00:45:00,SHORT,2566.55,2530.9689285714285,36.126191329253054,0.5008313082263741,0.03612619132925306,0.4647051168971211,TP1,2,Yes
2025-06-17 15:00:00,2025-06-17 15:15:00,SHORT,2531.85,2512.1292857142857,108.63485012136158,0.846162624450403,0.10863485012136158,0.7375277743290415,TP1,1,Yes
2025-06-17 15:15:00,2025-06-17 15:30:00,SHORT,2520.19,2497.714642857143,95.32085756744401,0.8500828576383901,0.09532085756744402,0.7547620000709461,TP1,1,Yes
2025-06-17 15:45:00,2025-06-17 16:45:00,SHORT,2499.62,2473.0817857142856,80.7282820467153,0.8570840559258253,0.0807282820467153,0.7763557738791099,TP1,4,Yes
2025-06-23 16:30:00,2025-06-23 16:45:00,SHORT,2209.73,2226.1705,121.62481254006433,-0.9048945937127824,0.12162481254006433,-1.0265194062528467,Stop Loss,1,No
2025-06-25 14:30:00,2025-06-25 14:45:00,SHORT,2403.86,2413.648,204.28596076100263,-0.8318084180978492,0.20428596076100264,-1.036094378858852,Stop Loss,1,No
2025-06-26 15:30:00,2025-06-26 15:45:00,SHORT,2416.25,2427.3655,179.88648456493476,-0.8275336654657056,0.17988648456493478,-1.0074201500306403,Stop Loss,1,No
2025-06-26 21:45:00,2025-06-26 22:15:00,SHORT,2409.0,2418.782,122.64401586057863,-0.4980090341005392,0.12264401586057863,-0.6206530499611178,Stop Loss,2,No
2025-07-01 14:45:00,2025-07-01 15:15:00,SHORT,2415.85,2424.5605,229.54969662045528,-0.8276559523200975,0.2295496966204553,-1.0572056489405528,Stop Loss,2,No
2025-07-01 15:00:00,2025-07-01 15:45:00,SHORT,2418.54,2427.7035,218.2015973062167,-0.8267344500878802,0.21820159730621672,-1.044936047394097,Stop Loss,3,No
2025-07-11 16:00:00,2025-07-11 16:15:00,SHORT,2950.45,2965.4795,133.0347724186186,-0.6776749689252966,0.13303477241861858,-0.8107097413439152,Stop Loss,1,No
2025-07-15 02:30:00,2025-07-15 02:45:00,SHORT,2961.75,2973.218,69.73939893697651,-0.27003340153937233,0.06973939893697652,-0.33977280047634884,Stop Loss,1,No
2025-07-15 03:15:00,2025-07-15 04:30:00,SHORT,2945.44,2959.1130000000003,58.49253491327603,-0.2715276596600972,0.05849253491327603,-0.3300201945733732,Stop Loss,5,No
2025-07-18 15:30:00,2025-07-18 16:00:00,SHORT,3544.51,3568.581,83.06318347155741,-0.564087529543957,0.08306318347155742,-0.6471507130155144,Stop Loss,2,No
2025-07-22 05:00:00,2025-07-22 05:15:00,SHORT,3654.73,3673.4030000000002,42.829756668938714,-0.21882876335026183,0.042829756668938714,-0.26165852001920054,Stop Loss,1,No
2025-07-22 08:30:00,2025-07-22 08:45:00,SHORT,3629.14,3645.912,119.2101899148327,-0.5509275765750471,0.1192101899148327,-0.6701377664898798,Stop Loss,1,No
2025-07-22 08:15:00,2025-07-22 09:45:00,SHORT,3639.21,3656.6115,114.89782226990751,-0.5494034293788457,0.11489782226990751,-0.6643012516487532,Stop Loss,6,No
2025-07-22 14:00:00,2025-07-22 14:15:00,SHORT,3648.44,3662.117,146.1845013065208,-0.5480055652194649,0.1461845013065208,-0.6941900665259857,Stop Loss,1,No
2025-07-23 13:45:00,2025-07-23 14:00:00,SHORT,3614.12,3581.760714285714,66.19926093381054,0.5927198871735667,0.06619926093381054,0.5265206262397562,TP1,1,Yes
2025-07-23 14:00:00,2025-07-23 14:15:00,SHORT,3586.65,3602.473,126.3577883555763,-0.5574447702313488,0.12635778835557632,-0.6838025585869251,Stop Loss,1,No
2025-07-23 14:15:00,2025-07-23 14:30:00,SHORT,3587.41,3604.0204999999996,120.36629514591607,-0.5573225099782885,0.12036629514591607,-0.6776888051242045,Stop Loss,1,No
2025-07-25 00:45:00,2025-07-25 01:45:00,SHORT,3665.96,3680.537,82.29387067636094,-0.32722608889603116,0.08229387067636094,-0.4095199595723921,Stop Loss,4,No
2025-07-29 00:45:00,2025-07-29 01:00:00,SHORT,3753.16,3769.6065,72.93906574934208,-0.3196219571898229,0.07293906574934209,-0.39256102293916495,Stop Loss,1,No
2025-07-29 15:00:00,2025-07-29 16:30:00,SHORT,3780.61,3741.7235714285716,55.08657062140161,0.5666069744602288,0.05508657062140161,0.5115204038388271,TP1,6,Yes
2025-07-30 11:30:00,2025-07-30 12:30:00,SHORT,3753.03,3766.2105,60.67512227335282,-0.21308874406117803,0.06067512227335282,-0.27376386633453087,Stop Loss,4,No
2025-07-30 19:00:00,2025-07-30 19:15:00,SHORT,3736.4,3700.7107142857144,48.017172999849514,0.45864966448557803,0.04801717299984951,0.4106324914857285,TP1,1,Yes
2025-08-01 14:00:00,2025-08-01 14:15:00,SHORT,3598.23,3614.2475,124.82112021773915,-0.5556404935447783,0.12482112021773915,-0.6804616137625175,Stop Loss,1,No
2025-08-14 10:45:00,2025-08-14 11:30:00,SHORT,4705.75,4722.243,121.22157494962121,-0.42486477939630246,0.12122157494962121,-0.5460863543459237,Stop Loss,3,No
2025-08-14 21:45:00,2025-08-14 22:00:00,SHORT,4469.5,4492.8785,51.31112693375531,-0.26839180691817616,0.051311126933755315,-0.3197029338519315,Stop Loss,1,No
2025-08-15 13:45:00,2025-08-15 14:15:00,SHORT,4560.01,4520.9575,54.85166656235669,0.46975658132908094,0.05485166656235669,0.41490491476672425,TP1,2,Yes
2025-08-18 01:30:00,2025-08-18 01:45:00,SHORT,4410.62,4428.7945,66.00332099137768,-0.27197476938793164,0.06600332099137768,-0.3379780903793093,Stop Loss,1,No
2025-08-18 01:45:00,2025-08-18 02:15:00,SHORT,4397.76,4357.594285714286,31.998850448164976,0.2922525750773761,0.03199885044816498,0.26025372462921115,TP1,2,Yes
2025-08-19 00:30:00,2025-08-19 01:00:00,SHORT,4285.01,4301.719,71.79218652578196,-0.27994698837558807,0.07179218652578195,-0.35173917490137,Stop Loss,2,No
2025-08-19 14:30:00,2025-08-19 15:15:00,SHORT,4209.4,4168.179999999999,51.967274599538555,0.5088827526471689,0.05196727459953856,0.45691547804763033,TP1,3,Yes
2025-08-19 23:45:00,2025-08-20 00:45:00,SHORT,4095.57,4111.5805,74.92432168979808,-0.2928959466971635,0.07492432168979808,-0.3678202683869616,Stop Loss,4,No
2025-08-20 14:00:00,2025-08-20 14:15:00,SHORT,4134.06,4155.6625,92.5487782297846,-0.4836129571677523,0.0925487782297846,-0.5761617353975369,Stop Loss,1,No
2025-08-20 14:15:00,2025-08-20 14:30:00,SHORT,4125.18,4148.5095,85.69718738020289,-0.48465098080239605,0.08569718738020289,-0.5703481681825989,Stop Loss,1,No
2025-08-21 13:00:00,2025-08-21 13:15:00,SHORT,4247.83,4262.8414999999995,133.18191180436614,-0.4706544915995205,0.13318191180436614,-0.6038364034038867,Stop Loss,1,No
2025-08-21 15:15:00,2025-08-21 15:30:00,SHORT,4233.42,4256.408,86.96915175326171,-0.47225336973510895,0.08696915175326171,-0.5592225214883707,Stop Loss,1,No
2025-08-25 00:45:00,2025-08-25 01:15:00,SHORT,4692.51,4717.612,47.78666575640352,-0.2556288391111014,0.04778666575640352,-0.3034155048675049,Stop Loss,2,No
2025-08-29 14:15:00,2025-08-29 14:45:00,SHORT,4286.06,4309.422500000001,85.57424334661475,-0.4664489671598863,0.08557424334661476,-0.552023210506501,Stop Loss,2,No
2025-09-01 21:15:00,2025-09-01 21:45:00,SHORT,4274.77,4242.011071428572,39.23237345501773,0.3006502150292369,0.03923237345501773,0.26141784157421916,TP1,2,Yes
2025-09-04 14:15:00,2025-09-04 14:45:00,SHORT,4336.82,4356.374,102.24101501933173,-0.46098773010824096,0.10224101501933174,-0.5632287451275727,Stop Loss,2,No
2025-09-05 14:45:00,2025-09-05 19:00:00,SHORT,4288.66,4314.4825,77.42118387851492,-0.4661615797715297,0.07742118387851493,-0.5435827636500447,Stop Loss,17,No
2025-09-09 14:45:00,2025-09-09 15:15:00,SHORT,4289.94,4305.291499999999,130.2281128773011,-0.4660197752965908,0.1302281128773011,-0.5962478881738918,Stop Loss,2,No
2025-09-15 15:30:00,2025-09-15 16:00:00,SHORT,4489.09,4505.671,120.5707525237892,-0.4453427415349134,0.1205707525237892,-0.5659134940587026,Stop Loss,2,No
2025-09-15 15:45:00,2025-09-15 16:00:00,SHORT,4478.11,4495.375,115.7939439264061,-0.4464344202999567,0.1157939439264061,-0.5622283642263628,Stop Loss,1,No
2025-09-17 18:00:00,2025-09-17 18:15:00,SHORT,4426.0,4441.775,101.383643542967,-0.3613481646837477,0.101383643542967,-0.46273180822671467,Stop Loss,1,No
2025-09-17 18:45:00,2025-09-17 19:15:00,SHORT,4440.19,4465.3875,63.47132700117764,-0.36019151480278716,0.06347132700117765,-0.4236628418039648,Stop Loss,2,No
2025-09-23 17:45:00,2025-09-23 18:30:00,SHORT,4142.75,4159.21,97.16351614435595,-0.3860506851091913,0.09716351614435595,-0.4832142012535473,Stop Loss,3,No
2025-09-25 13:45:00,2025-09-25 14:15:00,SHORT,3957.33,3979.752,89.15925023418691,-0.5051710897880494,0.08915925023418692,-0.5943303400222363,Stop Loss,2,No
2025-09-25 17:30:00,2025-09-25 17:45:00,SHORT,3899.04,3858.9225,42.71272986783382,0.43947431687615834,0.042712729867833824,0.39676158700832453,TP1,1,Yes
2025-09-30 15:30:00,2025-09-30 16:00:00,SHORT,4106.0,4121.086,132.51511411432782,-0.48687847333871925,0.13251511411432781,-0.6193935874530471,Stop Loss,2,No
2025-10-07 14:30:00,2025-10-07 15:15:00,SHORT,4628.01,4582.9007142857145,47.48252573525853,0.46281291955456083,0.047482525735258525,0.4153303938193023,TP1,3,Yes
2025-10-07 14:45:00,2025-10-07 15:15:00,SHORT,4621.4,4573.299285714285,44.52952173687722,0.4634746618654595,0.04452952173687722,0.41894514012858225,TP1,2,Yes
2025-10-10 15:00:00,2025-10-10 15:15:00,SHORT,4277.71,4245.488928571429,66.47571388872409,0.5007162069130063,0.06647571388872409,0.43424049302428225,TP1,1,Yes
2025-10-10 15:15:00,2025-10-10 15:30:00,SHORT,4255.56,4219.6875,59.70943218754569,0.5033242642913638,0.05970943218754569,0.4436148321038181,TP1,1,Yes
2025-10-15 15:00:00,2025-10-15 15:30:00,SHORT,4007.86,4031.117,85.95860073006821,-0.4988046431709695,0.08595860073006821,-0.5847632439010377,Stop Loss,2,No
2025-10-16 15:45:00,2025-10-16 16:00:00,SHORT,3951.36,3900.095357142857,41.78165030886632,0.5420719400576173,0.04178165030886632,0.500290289748751,TP1,1,Yes
2025-10-29 16:00:00,2025-10-29 16:30:00,SHORT,3950.23,3964.4935,140.1574503103097,-0.5060808592160724,0.1401574503103097,-0.6462383095263821,Stop Loss,2,No
2025-10-29 18:45:00,2025-10-29 19:00:00,SHORT,3861.09,3885.7285,64.91049264071792,-0.4142087267917427,0.06491049264071792,-0.4791192194324606,Stop Loss,1,No
2025-11-03 02:30:00,2025-11-03 02:45:00,SHORT,3811.92,3781.4485714285715,28.116895002406824,0.22475864071549126,0.028116895002406824,0.19664174571308443,TP1,1,Yes
2025-11-03 11:00:00,2025-11-03 11:15:00,SHORT,3674.56,3689.3655,54.010053160463876,-0.21761676012018977,0.05401005316046388,-0.27162681328065363,Stop Loss,1,No
2025-11-03 15:30:00,2025-11-03 15:45:00,SHORT,3634.6,3598.0717857142854,58.63692348961145,0.5893088940415929,0.05863692348961145,0.5306719705519815,TP1,1,Yes
2025-11-04 17:00:00,2025-11-04 17:30:00,SHORT,3428.29,3375.76,32.62002240731411,0.49982054524448105,0.03262002240731411,0.46720052283716695,TP1,2,Yes
2025-11-06 12:45:00,2025-11-06 13:15:00,SHORT,3347.8,3359.771,66.79898971989853,-0.23885856560634014,0.06679898971989853,-0.3056575553262387,Stop Loss,2,No
2025-11-06 13:00:00,2025-11-06 13:15:00,SHORT,3347.88,3360.2395,161.74813680588716,-0.5971319452466535,0.16174813680588715,-0.7588800820525406,Stop Loss,1,No
2025-11-06 14:45:00,2025-11-06 15:00:00,SHORT,3335.82,3351.8100000000004,125.0220880936974,-0.5992838908029363,0.12502208809369741,-0.7243059788966337,Stop Loss,1,No
2025-11-06 15:45:00,2025-11-06 16:15:00,SHORT,3298.77,3318.821,99.70013726386709,-0.6060099528848002,0.09970013726386709,-0.7057100901486673,Stop Loss,2,No
2025-11-07 01:45:00,2025-11-07 02:00:00,SHORT,3290.66,3308.341,67.83798453960563,-0.3644993419693222,0.06783798453960563,-0.43233732650892787,Stop Loss,1,No
2025-11-13 13:45:00,2025-11-13 14:45:00,SHORT,3437.38,3409.2957142857144,76.26518449367757,0.6231063284749285,0.07626518449367757,0.5468411439812509,TP1,4,Yes
2025-11-14 04:45:00,2025-11-14 05:00:00,SHORT,3150.53,3170.0025,41.064525406957415,-0.2538077628167236,0.04106452540695742,-0.29487228822368106,Stop Loss,1,No
2025-11-17 19:45:00,2025-11-17 21:00:00,SHORT,2987.93,3010.4775,70.92816922058412,-0.5352377383342748,0.07092816922058412,-0.6061659075548589,Stop Loss,5,No
2025-11-18 03:00:00,2025-11-18 03:45:00,SHORT,2984.4,3004.824,39.15106319578087,-0.26793369344277834,0.03915106319578087,-0.3070847566385592,Stop Loss,3,No
2025-11-18 03:15:00,2025-11-18 03:45:00,SHORT,2972.93,2994.923,36.35798472724854,-0.2689673682550127,0.03635798472724854,-0.30532535298226127,Stop Loss,2,No
2025-11-19 03:45:00,2025-11-19 05:00:00,SHORT,3078.0,3050.22,30.839868612834096,0.2783403346538458,0.030839868612834095,0.24750046604101167,TP1,5,Yes
2025-11-19 14:15:00,2025-11-19 14:30:00,SHORT,3060.73,3035.436785714286,84.68016337085814,0.6997786534220197,0.08468016337085814,0.6150984900511616,TP1,1,Yes
2025-11-19 15:30:00,2025-11-19 16:00:00,SHORT,3033.32,2991.794642857143,51.5792044033955,0.7061058127712945,0.0515792044033955,0.654526608367899,TP1,2,Yes
2025-11-19 15:45:00,2025-11-19 16:30:00,SHORT,3001.88,2957.3246428571433,48.07152082429456,0.7135007990748203,0.04807152082429456,0.6654292782505258,TP1,3,Yes
